slope, srtm, tpi, twi, coarse, stream, hdist
0.12,0.47,0.7,0.16,0.71,0.73,0.4988647
0.14,0.48,0.7,0.15,0.72,0.75,0.4988651
0.14,0.45,0.68,0.15,0.72,0.72,0.4988653
0.12,0.45,0.7,0.15,0.71,0.74,0.4988661
0.12,0.46,0.68,0.15,0.71,0.72,0.4988669
0.14,0.45,0.69,0.16,0.73,0.74,0.4988673
0.15,0.47,0.69,0.15,0.71,0.75,0.4988683
0.16,0.45,0.67,0.15,0.72,0.73,0.4988691
0.12,0.47,0.7,0.15,0.72,0.73,0.4988692
0.12,0.46,0.69,0.16,0.71,0.72,0.4988703
0.14,0.47,0.69,0.15,0.72,0.74,0.4988707
0.12,0.46,0.7,0.16,0.71,0.74,0.4988716
0.14,0.47,0.7,0.16,0.72,0.74,0.4988739
0.15,0.46,0.68,0.15,0.71,0.74,0.4988739
0.13,0.45,0.69,0.15,0.72,0.75,0.498874
0.13,0.46,0.69,0.15,0.71,0.72,0.498874
0.12,0.46,0.7,0.17,0.71,0.72,0.4988741
0.16,0.45,0.69,0.15,0.71,0.73,0.4988743
0.13,0.48,0.7,0.15,0.71,0.75,0.4988766
0.14,0.46,0.68,0.15,0.72,0.73,0.4988766
0.15,0.46,0.7,0.15,0.71,0.73,0.4988772
0.12,0.48,0.7,0.15,0.72,0.74,0.4988792
0.16,0.46,0.69,0.16,0.71,0.73,0.4988794
0.14,0.46,0.69,0.16,0.72,0.73,0.4988799
0.15,0.45,0.67,0.15,0.71,0.73,0.49888
0.16,0.47,0.69,0.15,0.73,0.75,0.4988806
0.13,0.47,0.69,0.15,0.71,0.74,0.4988821
0.14,0.45,0.67,0.15,0.72,0.72,0.4988828
0.16,0.46,0.7,0.15,0.73,0.74,0.4988829
0.16,0.46,0.7,0.15,0.72,0.75,0.498883
0.12,0.45,0.68,0.15,0.73,0.72,0.4988837
0.16,0.47,0.7,0.16,0.73,0.75,0.4988837
0.13,0.45,0.7,0.16,0.73,0.74,0.4988844
0.12,0.47,0.69,0.15,0.72,0.73,0.4988849
0.13,0.47,0.7,0.16,0.71,0.74,0.4988854
0.14,0.45,0.68,0.16,0.72,0.72,0.4988861
0.16,0.46,0.68,0.15,0.73,0.74,0.4988867
0.12,0.45,0.69,0.16,0.71,0.73,0.4988875
0.13,0.46,0.68,0.15,0.71,0.73,0.4988879
0.16,0.47,0.7,0.16,0.72,0.75,0.498888
0.12,0.47,0.7,0.16,0.72,0.73,0.4988881
0.14,0.48,0.7,0.15,0.73,0.75,0.4988883
0.15,0.46,0.7,0.15,0.74,0.74,0.4988892
0.16,0.46,0.69,0.16,0.73,0.74,0.4988898
0.14,0.45,0.69,0.16,0.72,0.72,0.4988901
0.13,0.46,0.69,0.16,0.71,0.73,0.4988912
0.15,0.47,0.69,0.15,0.72,0.75,0.4988914
0.12,0.45,0.7,0.15,0.72,0.75,0.4988915
